date,level,longitude,latitude,speed,level_process,level_diff_process,state
2022/9/20 15:26,635,113.14083,23.06649,0,635,0,0
2022/9/20 15:27,635,113.14083,23.06649,0.03,635,0,0
2022/9/20 15:28,635,113.14083,23.06649,0,635,0,0
2022/9/20 15:29,635,113.14083,23.06649,0,635,0,0
2022/9/20 15:30,635,113.14083,23.06649,0.01,635,0,0
2022/9/20 15:31,635,113.14083,23.06649,0.03,635,0,0
2022/9/20 15:32,635,113.14083,23.06649,0,635,0,0
2022/9/20 15:33,635,113.14083,23.06649,0.05,635,0,0
2022/9/20 15:34,635,113.14083,23.06649,0,635,0,0
2022/9/20 15:35,635,113.14083,23.06649,0,635,0,0
2022/9/20 15:36,635,113.14083,23.06649,0,635,0,0
2022/9/20 15:37,635,113.14083,23.06649,0,635,-1.555555556,0
2022/9/20 15:38,635,113.14083,23.06649,0,633.4444444,-1.555555556,0
2022/9/20 15:39,635,113.14083,23.06649,0.02,631.8888889,-1.555555556,0
2022/9/20 15:40,628,113.14084,23.06654,0.65,630.3333333,-2.888888889,0
2022/9/20 15:41,628,113.14084,23.06654,0,627.4444444,-2.888888889,0
2022/9/20 15:42,628,113.14084,23.06654,0,624.5555556,-2.888888889,0
2022/9/20 15:43,624,113.14084,23.06654,0,621.6666667,-4.888888889,1
2022/9/20 15:44,613,113.14084,23.06654,0,616.7777778,-4.888888889,1
2022/9/20 15:45,608,113.14084,23.06654,0,611.8888889,-4.888888889,1
2022/9/20 15:46,607,113.14084,23.06654,0,607,-1.444444444,0
2022/9/20 15:47,606,113.14084,23.06654,0,605.5555556,-1.444444444,0
2022/9/20 15:48,604,113.14084,23.06654,0,604.1111111,-1.444444444,0
2022/9/20 15:49,603,113.14084,23.06654,0,602.6666667,-1.222222222,0
2022/9/20 15:50,601,113.14084,23.06654,0,601.4444444,-1.222222222,0
2022/9/20 15:51,600,113.14084,23.06654,0,600.2222222,-1.222222222,0
2022/9/20 15:52,599,113.14084,23.06654,0,599,-0.555555556,0
2022/9/20 15:53,598,113.14084,23.06654,0,598.4444444,-0.555555556,0
2022/9/20 15:54,597,113.14084,23.06654,0,597.8888889,-0.555555556,0
2022/9/20 15:55,598,113.14084,23.06654,0.02,597.3333333,-0.111111111,0
2022/9/20 15:56,597,113.14084,23.06654,0,597.2222222,-0.111111111,0
2022/9/20 15:57,597,113.14084,23.06654,0,597.1111111,-0.111111111,0
2022/9/20 15:58,597,113.14084,23.06654,0,597,0,0
2022/9/20 15:59,597,113.14084,23.06654,0,597,0,0
2022/9/20 16:00,597,113.14084,23.06654,0.02,597,0,0
2022/9/20 16:01,597,113.14084,23.06654,0,597,0,0
2022/9/20 16:02,597,113.14084,23.06654,0,597,0,0
2022/9/20 16:03,597,113.14084,23.06654,0,597,0,0
2022/9/20 16:04,597,113.14084,23.06654,0.02,597,0,0
2022/9/20 16:05,597,113.14084,23.06654,0,597,0,0
2022/9/20 16:06,597,113.14081,23.06658,0,597,0,0
2022/9/20 16:07,597,113.14081,23.06658,0.01,597,-0.333333333,0
2022/9/20 16:08,597,113.14081,23.06658,0.03,596.6666667,-0.333333333,0
2022/9/20 16:09,596,113.14081,23.06658,0,596.3333333,-0.333333333,0
2022/9/20 16:10,596,113.14081,23.06658,0,596,-2.111111111,0
2022/9/20 16:11,596,113.14081,23.06658,0,593.8888889,-2.111111111,0
2022/9/20 16:12,585,113.14077,23.06769,7.95,591.7777778,-2.111111111,0
2022/9/20 16:13,579,113.1424,23.06957,21.2,589.6666667,24.77777778,-1
2022/9/20 16:14,605,113.14597,23.0695,25.61,614.4444444,24.77777778,-1
2022/9/20 16:15,620,113.14776,23.06935,6.64,639.2222222,24.77777778,-1
2022/9/20 16:16,634,113.14776,23.06935,0,664,98.44444444,-1
2022/9/20 16:17,738,113.14781,23.06936,0.2,762.4444444,98.44444444,-1
2022/9/20 16:18,851,113.14782,23.06941,0,860.8888889,98.44444444,-1
2022/9/20 16:19,977,113.14782,23.06941,0,959.3333333,26.77777778,-1
2022/9/20 16:20,1050,113.14785,23.06945,0,986.1111111,26.77777778,-1
2022/9/20 16:21,1044,113.14785,23.06945,0.16,1012.888889,26.77777778,-1
2022/9/20 16:22,1039,113.14785,23.06945,0.28,1039.666667,-2.888888889,0
2022/9/20 16:23,1036,113.14789,23.06948,0.11,1036.777778,-2.888888889,0
2022/9/20 16:24,1033,113.14789,23.06948,0.16,1033.888889,-2.888888889,0
2022/9/20 16:25,1031,113.14789,23.06948,0.1,1031,-1.333333333,0
2022/9/20 16:26,1029,113.14789,23.06948,0,1029.666667,-1.333333333,0
2022/9/20 16:27,1028,113.14789,23.06948,0.19,1028.333333,-1.333333333,0
2022/9/20 16:28,1027,113.14785,23.06945,0.58,1027,-2.555555556,0
2022/9/20 16:29,1026,113.14785,23.06945,0.39,1024.444444,-2.555555556,0
2022/9/20 16:30,1025,113.14785,23.06945,0,1021.888889,-2.555555556,0
2022/9/20 16:31,1025,113.14785,23.06945,0,1019.333333,-2.222222222,0
2022/9/20 16:32,1008,113.149,23.06952,7.12,1017.111111,-2.222222222,0
2022/9/20 16:33,1018,113.14741,23.07007,15.54,1014.888889,-2.222222222,0
2022/9/20 16:34,990,113.1442,23.07026,21.82,1012.666667,-3.722222222,0
2022/9/20 16:35,1025,113.1408,23.0708,19.76,1008.944444,-3.722222222,0
2022/9/20 16:36,1007,113.1408,23.07247,10.98,1005.222222,-3.722222222,0
2022/9/20 16:37,996,113.13981,23.07294,13.04,1001.5,-18.76666667,0
2022/9/20 18:44,983,113.13969,23.07288,0,982.7333333,-10.51111111,0
2022/9/20 18:59,979,113.13989,23.07333,6.47,972.2222222,-6.777777778,1
2022/9/20 19:00,917,113.14061,23.07145,16.26,965.4444444,-6.777777778,1
2022/9/20 19:01,976,113.13915,23.07028,14.82,958.6666667,-18.77777778,2
2022/9/20 19:02,960,113.1379,23.07035,7.6,939.8888889,-18.77777778,2
2022/9/20 19:03,919,113.13645,23.06988,22.46,921.1111111,-18.77777778,2
2022/9/20 19:04,912,113.13963,23.06999,23.48,902.3333333,-21.77777778,2
2022/9/20 19:05,876,113.14424,23.06976,24.91,880.5555556,-21.77777778,2
2022/9/20 19:06,837,113.14652,23.06971,26,858.7777778,-176.8888889,6
2022/9/20 19:09,661,113.16059,23.06944,24.21,681.8888889,-77.55555556,6
2022/9/20 19:10,579,113.16387,23.06927,19.04,604.3333333,-9.444444444,1
2022/9/20 19:11,607,113.16437,23.06913,3.5,594.8888889,-9.444444444,1
2022/9/20 19:12,567,113.16513,23.0692,5.57,585.4444444,-9.444444444,1
2022/9/20 19:13,578,113.16471,23.06962,5.52,576,-10.16666667,1
2022/9/20 19:14,583,113.16245,23.06975,13.29,565.8333333,-10.16666667,1
2022/9/20 19:15,537,113.15854,23.06967,23.78,555.6666667,-10.16666667,1
2022/9/20 19:16,554,113.15683,23.06975,26.78,545.5,-185.25,6
2022/9/20 19:19,372,113.14205,23.07007,26.3,360.25,-35.41666667,4
2022/9/20 19:20,261,113.13729,23.07039,26.36,324.8333333,-35.41666667,4
2022/9/20 19:21,254,113.13716,23.07006,23.78,289.4166667,-35.41666667,4
2022/9/20 19:22,251,113.14104,23.06973,24.28,254,1.444444444,0
2022/9/20 19:23,257,113.14524,23.06955,25.32,255.4444444,1.444444444,0
2022/9/20 19:24,253,113.14772,23.06939,16.5,256.8888889,1.444444444,0
2022/9/20 19:25,267,113.14777,23.06942,0,258.3333333,17.77777778,-1
2022/9/20 19:26,255,113.14779,23.06947,0.09,276.1111111,17.77777778,-1
2022/9/20 19:27,255,113.14791,23.06952,1.01,293.8888889,17.77777778,-1
2022/9/20 19:28,278,113.14789,23.06947,0.41,311.6666667,102,-1
2022/9/20 19:29,402,113.14789,23.06947,0.26,413.6666667,102,-1
2022/9/20 19:30,516,113.14792,23.06951,0.23,515.6666667,102,-1
2022/9/20 19:31,617,113.1479,23.0696,0.27,617.6666667,108.6666667,-1
2022/9/20 19:32,720,113.14793,23.06964,0.11,726.3333333,108.6666667,-1
2022/9/20 19:33,827,113.14793,23.06964,0.35,835,108.6666667,-1
2022/9/20 19:34,943,113.14793,23.06964,0.3,943.6666667,36.16666667,-1
2022/9/20 19:35,1061,113.14918,23.06991,11.55,979.8333333,36.16666667,-1
2022/9/20 19:36,1030,113.14658,23.06998,15.9,1016,36.16666667,-1
2022/9/20 19:37,1058,113.14658,23.06998,0,1052.166667,-10.72222222,1
2022/9/20 19:38,1020,113.14658,23.06998,0,1041.444444,-10.72222222,1
2022/9/20 19:39,1020,113.14658,23.06998,0,1030.722222,-10.72222222,1
2022/9/20 19:40,1020,113.14658,23.06998,0,1020,0,0
2022/9/20 19:41,1020,113.14653,23.06998,0,1020,0,0
2022/9/20 19:42,1020,113.14653,23.06998,0,1020,0,0
2022/9/20 19:43,1020,113.14653,23.06998,0,1020,-0.333333333,0
2022/9/20 19:44,1020,113.14653,23.06998,0,1019.666667,-0.333333333,0
2022/9/20 19:45,1019,113.14653,23.06998,0,1019.333333,-0.333333333,0
2022/9/20 19:46,1019,113.14653,23.06998,0,1019,0,0
2022/9/20 19:47,1019,113.14653,23.06998,0,1019,0,0
2022/9/20 19:48,1019,113.14653,23.06998,0,1019,0,0
2022/9/20 19:49,1019,113.14653,23.06998,0,1019,0,0
2022/9/20 19:50,1019,113.14653,23.06998,0,1019,0,0
2022/9/20 19:51,1019,113.14653,23.06998,0,1019,0,0
2022/9/20 19:52,1019,113.14653,23.06998,0,1019,-0.333333333,0
2022/9/20 19:53,1019,113.14653,23.06998,0,1018.666667,-0.333333333,0
2022/9/20 19:54,1018,113.14653,23.06998,0,1018.333333,-0.333333333,0
2022/9/20 19:55,1018,113.14653,23.06998,0,1018,0,0
2022/9/20 19:56,1018,113.14653,23.06998,0,1018,0,0
2022/9/20 19:57,1018,113.14653,23.06998,0,1018,0,0
2022/9/20 19:58,1018,113.14653,23.06998,0,1018,-2.111111111,0
2022/9/20 19:59,1018,113.14653,23.06998,0,1015.888889,-2.111111111,0
2022/9/20 20:00,1018,113.14593,23.07009,4.71,1013.777778,-2.111111111,0
2022/9/20 20:01,1005,113.14227,23.07024,22.64,1011.666667,-10.88888889,1
2022/9/20 20:02,1012,113.13878,23.0703,21,1000.777778,-10.88888889,1
2022/9/20 20:03,1022,113.13561,23.07027,21.72,989.8888889,-10.88888889,1
2022/9/20 20:04,971,113.13923,23.06999,24.2,979,-29.66666667,3
2022/9/20 20:05,944,113.14363,23.06979,27.11,949.3333333,-29.66666667,3
2022/9/20 20:06,890,113.14673,23.06969,25.35,919.6666667,-184.7777778,6
2022/9/20 20:09,705,113.1606,23.06927,26.59,734.8888889,-77.55555556,6
2022/9/20 20:10,627,113.16451,23.06922,22.11,657.3333333,-13.66666667,1
2022/9/20 20:11,640,113.16433,23.06964,6.86,643.6666667,-13.66666667,1
2022/9/20 20:12,648,113.1635,23.06968,8.17,630,-13.66666667,1
2022/9/20 20:13,598,113.15958,23.06968,24.06,616.3333333,-56.77777778,6
2022/9/20 20:14,603,113.15702,23.06967,25.08,559.5555556,-152,6
2022/9/20 20:17,446,113.14251,23.07005,25.99,407.5555556,-38.44444444,4
2022/9/20 20:18,340,113.13832,23.07028,26.59,369.1111111,-38.44444444,4
2022/9/20 20:19,341,113.13591,23.06976,25.74,330.6666667,-16.22222222,2
2022/9/20 20:20,283,113.14085,23.06974,27.64,314.4444444,-16.22222222,2
2022/9/20 20:21,281,113.14551,23.06961,28.68,298.2222222,-16.22222222,2
2022/9/20 20:22,286,113.14296,23.07026,27.85,282,-2.111111111,0
2022/9/20 20:23,279,113.14077,23.0727,29.18,279.8888889,-2.111111111,0
2022/9/20 20:24,279,113.13956,23.07266,16.91,277.7777778,-2.111111111,0
2022/9/20 20:25,280,113.13982,23.07296,3.45,275.6666667,-7.333333333,1
2022/9/20 20:26,268,113.13982,23.07296,0,268.3333333,-7.333333333,1
2022/9/20 20:27,252,113.13982,23.07296,0,261,-7.333333333,1
2022/9/20 20:28,256,113.13982,23.07296,0,253.6666667,0.222222222,0
2022/9/20 20:29,253,113.13982,23.07296,0,253.8888889,0.222222222,0
2022/9/20 20:30,255,113.13982,23.07296,0,254.1111111,0.222222222,0
2022/9/20 20:31,254,113.13982,23.07296,0,254.3333333,-0.111111111,0
2022/9/20 20:32,254,113.13982,23.07296,0,254.2222222,-0.111111111,0
2022/9/20 20:33,254,113.13983,23.07301,0,254.1111111,-0.111111111,0
2022/9/20 20:34,254,113.13983,23.07301,0,254,0,0
2022/9/20 20:35,254,113.13983,23.07301,0,254,0,0
2022/9/20 20:36,254,113.13983,23.07301,0,254,0,0
2022/9/20 20:37,254,113.13983,23.07301,0,254,0,0
2022/9/20 20:38,254,113.13983,23.07301,0,254,0,0
2022/9/20 20:39,254,113.13983,23.07301,0,254,0,0
2022/9/20 20:40,254,113.13983,23.07301,0,254,0,0
2022/9/20 20:41,254,113.13983,23.07301,0,254,0,0
2022/9/20 20:42,254,113.13983,23.07301,0,254,0,0
2022/9/20 20:43,254,113.13983,23.07301,0,254,0.944444444,0
2022/9/20 20:44,254,113.13983,23.07301,0,254.9444444,0.944444444,0
2022/9/20 20:45,254,113.14069,23.07318,9.22,255.8888889,0.944444444,0
2022/9/20 20:46,251,113.13918,23.07029,27.1,256.8333333,8.166666667,0
2022/9/20 20:47,272,113.13586,23.06975,29.51,265,8.166666667,0
2022/9/20 20:48,280,113.14066,23.06976,28.63,273.1666667,8.166666667,0
2022/9/20 20:49,285,113.14516,23.06958,29.41,281.3333333,32.33333333,-1
2022/9/20 20:50,279,113.14784,23.06939,14.82,313.6666667,32.33333333,-1
2022/9/20 20:51,297,113.14788,23.06942,0.11,346,32.33333333,-1
2022/9/20 20:52,358,113.14788,23.06942,0.1,378.3333333,101.8888889,-1
2022/9/20 20:53,480,113.14789,23.06947,0.16,480.2222222,101.8888889,-1
2022/9/20 20:54,583,113.14789,23.06947,0.08,582.1111111,101.8888889,-1
2022/9/20 20:55,684,113.14789,23.06947,0.07,684,98.55555556,-1
2022/9/20 20:56,785,113.14789,23.06947,0.03,782.5555556,98.55555556,-1
2022/9/20 20:57,893,113.14789,23.06947,0.06,881.1111111,98.55555556,-1
2022/9/20 20:58,1015,113.1485,23.06954,4.32,979.6666667,16.83333333,-1
2022/9/20 20:59,1031,113.14727,23.07005,21.35,996.5,16.83333333,-1
2022/9/20 21:00,1037,113.14583,23.0702,5.57,1013.333333,16.83333333,-1
2022/9/20 21:01,1030,113.1439,23.07024,12.1,1030.166667,-16.66666667,2
2022/9/20 21:02,992,113.13986,23.07039,24.42,1013.5,-16.66666667,2
2022/9/20 21:03,1017,113.13688,23.07056,18.12,996.8333333,-16.66666667,2
2022/9/20 21:04,983,113.13755,23.07012,26.23,980.1666667,-28.05555556,3
2022/9/20 21:05,970,113.14196,23.06988,25.01,952.1111111,-28.05555556,3
2022/9/20 21:06,889,113.14618,23.06973,25.98,924.0555556,-28.05555556,3
2022/9/20 21:07,903,113.14679,23.06973,28,896,-136.4444444,6
2022/9/20 21:09,750,113.15832,23.06947,23.55,759.5555556,-68.22222222,6
2022/9/20 21:10,662,113.16251,23.06922,24.46,691.3333333,-18.55555556,2
2022/9/20 21:11,662,113.16441,23.06919,12.5,672.7777778,-18.55555556,2
2022/9/20 21:12,652,113.16462,23.06938,4.83,654.2222222,-18.55555556,2
2022/9/20 21:13,641,113.16446,23.06976,4.28,635.6666667,-7.888888889,1
2022/9/20 21:14,614,113.16098,23.06976,24.37,627.7777778,-7.888888889,1
2022/9/20 21:15,612,113.15658,23.06982,24.54,619.8888889,-130.3333333,6
2022/9/20 21:18,489,113.1436,23.0701,24.77,489.5555556,-61.22222222,6
2022/9/20 21:19,390,113.14,23.07025,24.56,428.3333333,-34.44444444,3
2022/9/20 21:20,406,113.13771,23.07036,11.61,393.8888889,-34.44444444,3
2022/9/20 21:21,350,113.13659,23.06993,22.39,359.4444444,-34.44444444,3
2022/9/20 21:22,322,113.14045,23.06991,24.06,325,-8.666666667,1
2022/9/20 21:23,303,113.14429,23.06969,23.53,316.3333333,-8.666666667,1
2022/9/20 21:24,298,113.14531,23.07016,22.84,307.6666667,-8.666666667,1
2022/9/20 21:25,309,113.14109,23.07038,23.79,299,-0.5,0
2022/9/20 21:26,290,113.14072,23.07115,6.44,298.5,-0.5,0
2022/9/20 21:27,315,113.14074,23.0712,0,298,-0.5,0
2022/9/20 21:28,299,113.14074,23.0712,0,297.5,0.388888889,0
2022/9/20 21:29,299,113.14074,23.0712,0,297.8888889,0.388888889,0
2022/9/20 21:30,298,113.14074,23.0712,0,298.2777778,0.388888889,0
2022/9/20 21:31,299,113.14074,23.0712,0,298.6666667,-0.222222222,0
2022/9/20 21:32,299,113.14074,23.0712,0,298.4444444,-0.222222222,0
2022/9/20 21:33,298,113.14074,23.0712,0,298.2222222,-0.222222222,0
2022/9/20 21:34,298,113.14074,23.0712,0,298,-1,0
2022/9/20 21:35,298,113.14074,23.0712,0.06,297,-1,0
2022/9/20 21:36,298,113.14074,23.0712,0,296,-1,0
2022/9/20 21:37,298,113.14074,23.07165,3.2,295,-1,0
2022/9/20 21:38,289,113.1403,23.0734,13.13,294,-1,0
2022/9/20 21:39,289,113.13955,23.07272,9.33,293,-1,0
2022/9/20 21:40,295,113.13975,23.07294,11.53,292,-16,0
2022/9/21 5:40,276,113.13978,23.07288,0,276,0,0
2022/9/21 5:41,276,113.13978,23.07288,0,276,0,0
2022/9/21 5:42,276,113.13978,23.07288,0,276,0,0
2022/9/21 5:43,276,113.13978,23.07288,0,276,-2.666666667,0
2022/9/21 5:44,276,113.13978,23.07288,0,273.3333333,-2.666666667,0
2022/9/21 5:45,276,113.14034,23.07328,6.67,270.6666667,-2.666666667,0
2022/9/21 5:46,260,113.1405,23.07045,20.65,268,4,0
2022/9/21 5:47,285,113.13682,23.07049,23.37,272,4,0
2022/9/21 5:48,276,113.13779,23.07002,25.52,276,4,0
2022/9/21 5:49,287,113.14184,23.06965,27.81,280,11.22222222,0
2022/9/21 5:50,277,113.14692,23.06944,28.31,291.2222222,11.22222222,0
2022/9/21 5:51,296,113.14781,23.0693,5.49,302.4444444,11.22222222,0
2022/9/21 5:52,303,113.14786,23.06932,0.05,313.6666667,90.33333333,-1
2022/9/21 5:53,342,113.14786,23.06932,0,404,90.33333333,-1
2022/9/21 5:54,472,113.14786,23.06932,0,494.3333333,90.33333333,-1
2022/9/21 5:55,584,113.14786,23.06932,0,584.6666667,115.2222222,-1
2022/9/21 5:56,698,113.14786,23.06932,0,699.8888889,115.2222222,-1
2022/9/21 5:57,817,113.14786,23.06932,0.04,815.1111111,115.2222222,-1
2022/9/21 5:58,950,113.14786,23.06932,0,930.3333333,27.88888889,-1
2022/9/21 5:59,1024,113.14928,23.06976,11.57,958.2222222,27.88888889,-1
2022/9/21 6:00,1017,113.1457,23.07009,21.68,986.1111111,27.88888889,-1
2022/9/21 6:01,1010,113.14181,23.07028,23.74,1014,-19.33333333,2
2022/9/21 6:02,1015,113.13845,23.07029,20.27,994.6666667,-19.33333333,2
2022/9/21 6:03,1013,113.13682,23.07056,9.66,975.3333333,-19.33333333,2
2022/9/21 6:04,924,113.13668,23.07058,1.14,956,-31.55555556,3
2022/9/21 6:05,931,113.13607,23.07067,4.13,924.4444444,-31.55555556,3
2022/9/21 6:06,901,113.13809,23.07001,20.79,892.8888889,-31.55555556,3
2022/9/21 6:07,869,113.1421,23.06984,24.55,861.3333333,-37.27777778,4
2022/9/21 6:08,814,113.14609,23.06969,24.46,824.0555556,-37.27777778,4
2022/9/21 6:09,822,113.14647,23.06966,23.4,786.7777778,-90.22222222,6
2022/9/21 6:11,677,113.15862,23.06929,22.68,696.5555556,-52.94444444,5
2022/9/21 6:12,594,113.1626,23.06917,24.81,643.6111111,-52.94444444,5
2022/9/21 6:13,598,113.16422,23.06919,9.68,590.6666667,-16.88888889,2
2022/9/21 6:14,580,113.16464,23.06914,3.35,573.7777778,-16.88888889,2
2022/9/21 6:15,545,113.16509,23.06923,5.82,556.8888889,-16.88888889,2
2022/9/21 6:16,565,113.1646,23.0695,3.82,540,-15.66666667,2
2022/9/21 6:17,510,113.16215,23.06972,14.97,524.3333333,-15.66666667,2
2022/9/21 6:18,485,113.15864,23.06963,21.42,508.6666667,-15.66666667,2
2022/9/21 6:19,501,113.15716,23.0697,23.93,493,-238,6
2022/9/21 6:22,301,113.14184,23.07004,25.36,255,-12.66666667,1
2022/9/21 6:23,209,113.13824,23.07027,22.35,242.3333333,-12.66666667,1
2022/9/21 6:24,219,113.13563,23.07006,20,229.6666667,-12.66666667,1
2022/9/21 6:25,211,113.13944,23.06992,22.94,217,1.666666667,0
2022/9/21 6:26,221,113.14366,23.06972,25.91,218.6666667,1.666666667,0
2022/9/21 6:27,222,113.14721,23.06937,26.15,220.3333333,-8,1
2022/9/21 6:30,208,113.16136,23.06922,26.05,212.3333333,-4.833333333,1
2022/9/21 6:31,202,113.16495,23.06929,22.08,207.5,4.055555556,0
2022/9/21 6:32,230,113.1644,23.0695,5.03,211.5555556,4.055555556,0
2022/9/21 6:33,223,113.16262,23.06966,10.22,215.6111111,4.055555556,0
2022/9/21 6:34,224,113.16259,23.06975,0,219.6666667,-2.555555556,0
2022/9/21 6:35,212,113.16259,23.06975,0,217.1111111,-2.555555556,0
2022/9/21 6:36,212,113.16259,23.06975,0,214.5555556,-2.555555556,0
2022/9/21 6:37,212,113.16259,23.06975,0,212,-1.5,0
2022/9/21 6:38,212,113.16259,23.06975,0,210.5,-1.5,0
2022/9/21 6:39,212,113.16223,23.06979,3.09,209,-1.5,0
2022/9/21 6:40,201,113.15821,23.06969,22.08,207.5,3.083333333,0
2022/9/21 6:41,240,113.15658,23.06977,27.27,210.5833333,6.166666667,0
2022/9/21 6:43,218,113.14466,23.06996,27.07,216.75,-1.694444444,0
2022/9/21 6:44,187,113.14057,23.07016,27.74,215.0555556,-1.694444444,0
2022/9/21 6:45,222,113.13639,23.07061,23.09,213.3611111,-1.694444444,0
2022/9/21 6:46,217,113.13825,23.06996,24.02,211.6666667,1.777777778,0
2022/9/21 6:47,216,113.14057,23.06802,24.62,213.4444444,1.777777778,0
2022/9/21 6:48,209,113.14048,23.0651,19.66,215.2222222,1.777777778,0
2022/9/21 6:49,221,113.14024,23.06116,27.42,217,2.555555556,0
2022/9/21 6:50,221,113.13773,23.06084,16.59,219.5555556,2.555555556,0
